epoch	batch	loss	acc
32	181	0.9143767952919006	0.7916666666666666
32	191	1.1649367809295654	0.7083333333333334
32	201	0.8830618262290955	0.75
32	211	1.2377285957336426	0.7083333333333334
33	1	0.7216032147407532	0.7916666666666666
33	11	0.610260546207428	0.875
33	21	0.9819726347923279	0.7916666666666666
33	31	1.16545569896698	0.6666666666666666
33	41	0.8012014031410217	0.7916666666666666
33	51	0.8585322499275208	0.7083333333333334
33	61	0.8048802018165588	0.875
33	71	0.7761704921722412	0.8333333333333334
33	81	4.541217803955078	0.08333333333333333
33	91	1.245979905128479	0.5833333333333334
33	101	1.1148959398269653	0.625
33	111	0.7120370864868164	0.8333333333333334
33	121	1.0914109945297241	0.625
33	131	0.6462140679359436	0.8333333333333334
33	141	1.1669005155563354	0.5833333333333334
33	151	0.571704626083374	0.75
33	161	0.9946022033691406	0.7083333333333334
33	171	0.929088830947876	0.75
33	181	1.073060393333435	0.6666666666666666
33	191	1.2206921577453613	0.625
33	201	0.9033196568489075	0.6666666666666666
33	211	0.9199919700622559	0.75
34	1	0.5327529311180115	0.8333333333333334
34	11	0.9231534600257874	0.6666666666666666
34	21	1.307557225227356	0.5833333333333334
34	31	0.7717998623847961	0.75
34	41	0.9884101748466492	0.6666666666666666
34	51	0.8210818767547607	0.7916666666666666
34	61	0.8335067629814148	0.75
34	71	0.6794841289520264	0.8333333333333334
34	81	1.5789955854415894	0.625
34	91	0.8338741660118103	0.7083333333333334
34	101	1.0861538648605347	0.5416666666666666
34	111	1.346825122833252	0.5416666666666666
34	121	0.9280204176902771	0.8333333333333334
34	131	0.6557806730270386	0.8333333333333334
34	141	1.207870602607727	0.625
34	151	0.9393088817596436	0.7083333333333334
34	161	0.9920021891593933	0.7083333333333334
34	171	1.0748003721237183	0.7916666666666666
34	181	0.9411690831184387	0.5833333333333334
34	191	0.7673430442810059	0.7083333333333334
34	201	0.7684134840965271	0.75
34	211	1.228161334991455	0.625
35	1	0.7167649269104004	0.75
35	11	1.1549468040466309	0.625
35	21	0.7220661640167236	0.8333333333333334
35	31	0.7913352847099304	0.8333333333333334
35	41	0.990742027759552	0.7083333333333334
35	51	0.8823572993278503	0.6666666666666666
35	61	0.827109158039093	0.75
35	71	0.4235953390598297	0.875
35	81	0.7839457392692566	0.8333333333333334
35	91	0.5800074338912964	0.8333333333333334
35	101	0.8317837715148926	0.7083333333333334
35	111	0.8189731240272522	0.7916666666666666
35	121	0.7374370098114014	0.8333333333333334
35	131	0.6798977255821228	0.75
35	141	0.6889514327049255	0.8333333333333334
35	151	0.7141311764717102	0.75
35	161	0.9118773937225342	0.75
35	171	0.6637908816337585	0.7916666666666666
35	181	1.0512688159942627	0.6666666666666666
35	191	0.6611901521682739	0.875
35	201	1.3485466241836548	0.625
35	211	0.9390774369239807	0.7083333333333334
36	1	0.888889729976654	0.7083333333333334
36	11	1.6525592803955078	0.5416666666666666
36	21	0.7501503825187683	0.7916666666666666
36	31	0.723073422908783	0.7083333333333334
36	41	0.9098065495491028	0.7916666666666666
36	51	1.0309683084487915	0.5833333333333334
36	61	0.9941353797912598	0.6666666666666666
36	71	0.644603431224823	0.8333333333333334
36	81	0.9369688630104065	0.75
36	91	1.26956045627594	0.5416666666666666
36	101	0.9000082612037659	0.875
36	111	0.7143609523773193	0.625
36	121	1.26844322681427	0.5833333333333334
36	131	0.6653538346290588	0.7916666666666666
36	141	0.5905771851539612	0.875
36	151	0.45607271790504456	0.9166666666666666
36	161	0.9994590878486633	0.7083333333333334
36	171	0.7810847759246826	0.7916666666666666
36	181	0.5111949443817139	0.9166666666666666
36	191	1.056954264640808	0.7083333333333334
36	201	1.0753921270370483	0.7083333333333334
36	211	1.0938743352890015	0.6666666666666666
37	1	0.7447255253791809	0.7916666666666666
37	11	0.954590380191803	0.7083333333333334
37	21	0.5924225449562073	0.8333333333333334
37	31	0.7172787189483643	0.75
37	41	0.839130699634552	0.7916666666666666
37	51	0.5564154982566833	0.7916666666666666
37	61	0.5230832099914551	0.8333333333333334
37	71	0.6305935978889465	0.75
37	81	0.5766444206237793	0.9166666666666666
37	91	1.1629036664962769	0.7083333333333334
37	101	0.9480709433555603	0.875
37	111	0.41031157970428467	0.9583333333333334
37	121	0.70296311378479	0.75
37	131	0.575991690158844	0.8333333333333334
37	141	1.4965137243270874	0.5
37	151	0.8483052253723145	0.75
37	161	0.7143359780311584	0.7916666666666666
37	171	1.2763330936431885	0.7083333333333334
37	181	0.9056828022003174	0.7083333333333334
37	191	1.1637808084487915	0.5833333333333334
37	201	0.31962209939956665	0.9166666666666666
37	211	0.7341156005859375	0.75
38	1	0.9635424017906189	0.6666666666666666
38	11	0.783545196056366	0.7916666666666666
38	21	0.3719411790370941	0.875
38	31	0.753995954990387	0.75
38	41	0.8397815823554993	0.75
38	51	0.6128692626953125	0.7916666666666666
38	61	0.4974789619445801	0.7916666666666666
38	71	1.2944368124008179	0.625
38	81	0.9814436435699463	0.75
38	91	1.22069251537323	0.625
38	101	0.6063016653060913	0.8333333333333334
38	111	0.656599223613739	0.7916666666666666
38	121	0.4673672914505005	0.8333333333333334
38	131	0.7201557159423828	0.75
38	141	0.42810797691345215	0.875
38	151	0.6823694109916687	0.75
38	161	0.9036774039268494	0.7916666666666666
38	171	0.6725812554359436	0.8333333333333334
38	181	0.7320300936698914	0.7916666666666666
38	191	1.3473652601242065	0.625
38	201	1.2233871221542358	0.7083333333333334
38	211	0.6495015621185303	0.7916666666666666
39	1	0.8186518549919128	0.75
39	11	0.7538469433784485	0.7916666666666666
39	21	0.5947871804237366	0.8333333333333334
39	31	0.504395067691803	0.875
39	41	4.389304161071777	0.25
39	51	0.8369678854942322	0.8333333333333334
39	61	0.7458383440971375	0.75
39	71	0.6254241466522217	0.7083333333333334
39	81	0.5305230021476746	0.8333333333333334
39	91	0.5887541174888611	0.8333333333333334
39	101	3.1164767742156982	0.2916666666666667
39	111	0.9066805243492126	0.7083333333333334
39	121	0.7643010020256042	0.75
39	131	0.6193060278892517	0.875
39	141	1.0529160499572754	0.7083333333333334
39	151	0.6875478625297546	0.75
39	161	0.8555529117584229	0.7083333333333334
39	171	0.4748276472091675	0.875
39	181	0.7776904702186584	0.75
39	191	1.0339475870132446	0.7083333333333334
39	201	0.7777625918388367	0.7916666666666666
39	211	0.9238292574882507	0.7916666666666666
40	1	0.4793334901332855	0.875
40	11	0.6555734276771545	0.7916666666666666
40	21	0.6059352159500122	0.7916666666666666
40	31	0.7660685181617737	0.75
40	41	0.6279057860374451	0.875
40	51	0.4857187271118164	0.875
40	61	0.4539961814880371	0.9583333333333334
40	71	0.8242632746696472	0.75
40	81	0.9715456366539001	0.7083333333333334
40	91	0.7289438247680664	0.7916666666666666
40	101	0.609474241733551	0.8333333333333334
40	111	0.7217656970024109	0.7083333333333334
40	121	0.3736133575439453	0.875
40	131	0.5803881287574768	0.8333333333333334
40	141	0.7319014072418213	0.7916666666666666
40	151	0.7951061725616455	0.75
40	161	0.7415226101875305	0.7916666666666666
40	171	0.7604477405548096	0.7916666666666666
40	181	0.4175715148448944	0.8333333333333334
40	191	0.6110880970954895	0.75
40	201	0.9334616661071777	0.75
40	211	0.6127209067344666	0.8333333333333334
41	1	0.7548558115959167	0.75
41	11	0.6731927990913391	0.7916666666666666
41	21	0.48695364594459534	0.9166666666666666
41	31	0.6147317886352539	0.7916666666666666
41	41	0.6252854466438293	0.8333333333333334
41	51	0.4261869192123413	0.8333333333333334
41	61	0.7396345138549805	0.6666666666666666
41	71	0.42018580436706543	0.875
41	81	0.5562376379966736	0.8333333333333334
41	91	0.41192498803138733	0.9166666666666666
41	101	0.9882362484931946	0.7916666666666666
41	111	0.4358055591583252	0.875
41	121	0.4739017188549042	0.875
41	131	0.3476908206939697	0.9166666666666666
41	141	3.5159027576446533	0.20833333333333334
41	151	0.2926183044910431	0.9166666666666666
41	161	0.3038633167743683	0.9166666666666666
41	171	0.4878372848033905	0.8333333333333334
41	181	0.7219884395599365	0.8333333333333334
41	191	1.113781452178955	0.7083333333333334
41	201	0.557831346988678	0.8333333333333334
41	211	0.8978150486946106	0.7083333333333334
42	1	0.744485080242157	0.5833333333333334
42	11	0.33013245463371277	0.9166666666666666
42	21	0.7624775767326355	0.7916666666666666
42	31	0.43263086676597595	0.8333333333333334
42	41	0.6465293765068054	0.7916666666666666
42	51	0.7153590321540833	0.75
42	61	0.7979590892791748	0.7083333333333334
42	71	0.6487133502960205	0.7916666666666666
42	81	0.41987720131874084	0.9583333333333334
42	91	0.5516653656959534	0.9166666666666666
42	101	0.6002067923545837	0.8333333333333334
42	111	3.299893379211426	0.25
42	121	0.6268086433410645	0.75
42	131	0.9064773917198181	0.7083333333333334
42	141	0.5049981474876404	0.75
42	151	0.8558889031410217	0.75
42	161	0.9348751902580261	0.6666666666666666
42	171	1.0656870603561401	0.6666666666666666
42	181	0.7799990773200989	0.75
42	191	0.6041147112846375	0.8333333333333334
42	201	0.6185391545295715	0.8333333333333334
42	211	0.5603945851325989	0.9166666666666666
43	1	0.5255894064903259	0.875
43	11	0.8422697186470032	0.7916666666666666
43	21	3.237332582473755	0.16666666666666666
43	31	0.5062351822853088	0.7916666666666666
43	41	0.2647651433944702	0.875
43	51	0.48721635341644287	0.875
43	61	0.6535257697105408	0.875
43	71	0.7625350952148438	0.75
43	81	0.684363842010498	0.7083333333333334
43	91	0.42173898220062256	0.9166666666666666
43	101	0.7906196117401123	0.75
43	111	0.496314138174057	0.8333333333333334
43	121	0.4076872169971466	0.9166666666666666
43	131	1.062674641609192	0.6666666666666666
43	141	0.6690430045127869	0.75
43	151	0.4113365709781647	0.8333333333333334
43	161	0.9689610600471497	0.75
43	171	0.3948443830013275	0.9166666666666666
43	181	0.714110791683197	0.8333333333333334
43	191	0.6034756302833557	0.7916666666666666
43	201	0.2548479437828064	0.9166666666666666
43	211	0.35291242599487305	0.8333333333333334
44	1	0.5340057015419006	0.75
44	11	0.3797473907470703	0.9166666666666666
44	21	0.40932023525238037	0.875
44	31	0.5408747792243958	0.8333333333333334
44	41	0.5216843485832214	0.875
44	51	0.4365350306034088	0.8333333333333334
44	61	0.2848109006881714	0.9583333333333334
44	71	0.2983177602291107	0.9583333333333334
44	81	0.4690525531768799	0.875
44	91	0.26316407322883606	0.9583333333333334
44	101	0.41968634724617004	0.8333333333333334
44	111	0.23659443855285645	0.9583333333333334
44	121	0.7680683732032776	0.75
44	131	0.8865262866020203	0.7083333333333334
44	141	0.8032699227333069	0.7083333333333334
44	151	0.4464365243911743	0.875
44	161	0.6720302104949951	0.7916666666666666
44	171	0.7932282090187073	0.75
44	181	0.35858383774757385	0.9166666666666666
44	191	0.707980215549469	0.75
44	201	0.7818727493286133	0.7916666666666666
44	211	0.6813417077064514	0.8333333333333334
45	1	0.13592417538166046	0.9583333333333334
45	11	0.2770400941371918	0.9583333333333334
45	21	0.48441362380981445	0.875
45	31	0.9984901547431946	0.6666666666666666
45	41	0.7163925170898438	0.75
45	51	0.4116390645503998	0.9583333333333334
45	61	0.5127118229866028	0.8333333333333334
45	71	0.4501740038394928	0.875
45	81	0.4885859191417694	0.7916666666666666
45	91	0.7589706778526306	0.8333333333333334
45	101	3.587574005126953	0.375
45	111	0.49579349160194397	0.875
45	121	0.3337419927120209	0.9166666666666666
45	131	0.5187487006187439	0.7916666666666666
45	141	0.3303430378437042	0.9166666666666666
45	151	0.4808999001979828	0.875
45	161	0.3702976703643799	0.875
45	171	0.340315580368042	0.9583333333333334
45	181	0.7146938443183899	0.9166666666666666
45	191	0.5872910618782043	0.75
45	201	0.4223291873931885	0.875
45	211	0.5690692067146301	0.9166666666666666
46	1	0.5151182413101196	0.8333333333333334
46	11	0.43129417300224304	0.9166666666666666
46	21	0.4726802110671997	0.875
46	31	0.7039865851402283	0.7083333333333334
46	41	0.28538307547569275	0.9166666666666666
46	51	0.8251526951789856	0.75
46	61	0.29215627908706665	0.9166666666666666
46	71	0.5632574558258057	0.7916666666666666
46	81	0.3953113555908203	0.9166666666666666
46	91	0.7812824845314026	0.75
46	101	0.569721519947052	0.7916666666666666
46	111	0.38285326957702637	0.8333333333333334
46	121	0.8283799290657043	0.7083333333333334
46	131	0.759885847568512	0.7083333333333334
46	141	0.14091016352176666	1.0
46	151	0.23175688087940216	0.9583333333333334
46	161	1.1377489566802979	0.75
46	171	0.29567161202430725	0.875
46	181	0.4501371681690216	0.9166666666666666
46	191	0.40086981654167175	0.8333333333333334
46	201	0.4676123559474945	0.9166666666666666
46	211	3.3006203174591064	0.125
47	1	0.506402313709259	0.9166666666666666
47	11	0.46152636408805847	0.7916666666666666
47	21	0.5374824404716492	0.875
47	31	0.5669884085655212	0.8333333333333334
47	41	0.3637947738170624	0.9166666666666666
47	51	0.5696845650672913	0.8333333333333334
47	61	0.7342466711997986	0.75
47	71	0.3000088632106781	0.9166666666666666
47	81	0.5276037454605103	0.8333333333333334
47	91	0.3840523958206177	0.875
47	101	0.6575738787651062	0.8333333333333334
47	111	0.27849528193473816	0.9166666666666666
47	121	0.43735575675964355	0.7916666666666666
47	131	0.47564855217933655	0.8333333333333334
47	141	0.6489174962043762	0.8333333333333334
47	151	0.2518960237503052	0.875
47	161	0.2253808230161667	0.9166666666666666
47	171	0.29397279024124146	0.9583333333333334
47	181	0.442888468503952	0.8333333333333334
47	191	0.21094369888305664	1.0
47	201	0.3389703035354614	0.875
47	211	0.22114740312099457	0.9166666666666666
48	1	0.49558499455451965	0.8333333333333334
48	11	0.657008945941925	0.8333333333333334
48	21	0.41899552941322327	0.875
48	31	0.2781200706958771	0.875
48	41	0.3876056373119354	0.7916666666666666
48	51	0.5264043807983398	0.8333333333333334
48	61	0.6614058017730713	0.7916666666666666
48	71	0.6887969374656677	0.75
48	81	0.44094231724739075	0.875
48	91	0.4236244261264801	0.9166666666666666
48	101	0.3386664092540741	0.875
48	111	0.31633272767066956	0.875
48	121	0.6607474684715271	0.75
48	131	0.3936220705509186	0.875
48	141	0.1558421403169632	0.9583333333333334
48	151	0.2974123954772949	0.9166666666666666
48	161	0.5212416648864746	0.9166666666666666
48	171	0.5778331756591797	0.7916666666666666
48	181	0.16174934804439545	0.9583333333333334
48	191	0.9956517815589905	0.6666666666666666
48	201	0.3193987011909485	0.9166666666666666
48	211	0.6041064858436584	0.7916666666666666
49	1	0.3796393871307373	0.875
49	11	0.3224371671676636	0.7916666666666666
49	21	0.24032969772815704	0.9583333333333334
49	31	0.40675219893455505	0.7916666666666666
49	41	0.4665209949016571	0.875
49	51	0.35758742690086365	0.9166666666666666
49	61	0.29601016640663147	0.9166666666666666
49	71	0.24113136529922485	0.9166666666666666
49	81	0.22393988072872162	0.9166666666666666
49	91	0.10059455782175064	1.0
49	101	0.12342489510774612	1.0
49	111	0.1749301701784134	1.0
49	121	0.493716835975647	0.9166666666666666
49	131	0.4865601360797882	0.8333333333333334
49	141	0.45033273100852966	0.8333333333333334
49	151	0.5697618126869202	0.8333333333333334
49	161	0.44557952880859375	0.9166666666666666
49	171	0.6329648494720459	0.7916666666666666
49	181	0.5946542620658875	0.875
49	191	3.933143377304077	0.2916666666666667
49	201	1.1876033544540405	0.625
49	211	0.26783284544944763	0.9166666666666666
50	1	0.29211685061454773	0.875
50	11	0.3660632073879242	0.875
50	21	0.6872583031654358	0.7083333333333334
50	31	0.2816660702228546	0.875
50	41	0.24996142089366913	0.9166666666666666
50	51	0.32051458954811096	0.9166666666666666
50	61	0.3527087867259979	0.9166666666666666
50	71	0.1776249259710312	0.9583333333333334
50	81	0.32833221554756165	0.875
50	91	0.37214839458465576	0.875
50	101	0.33588525652885437	0.9583333333333334
50	111	0.26794740557670593	0.9583333333333334
50	121	0.3031052052974701	0.875
50	131	0.43938711285591125	0.9166666666666666
50	141	0.23182600736618042	0.9166666666666666
50	151	0.8801581263542175	0.75
50	161	0.27468279004096985	0.9583333333333334
50	171	0.2441638857126236	0.9583333333333334
50	181	0.47134077548980713	0.8333333333333334
50	191	0.560791552066803	0.8333333333333334
50	201	1.0277659893035889	0.75
50	211	0.5397512912750244	0.9166666666666666
51	1	0.35171225666999817	0.875
51	11	0.40020036697387695	0.875
51	21	0.2360871285200119	0.9166666666666666
51	31	0.4769101142883301	0.7916666666666666
51	41	0.3553832471370697	0.9583333333333334
51	51	0.3975469768047333	0.8333333333333334
51	61	0.26711463928222656	0.9583333333333334
51	71	0.5749362111091614	0.8333333333333334
51	81	0.1854916661977768	0.9583333333333334
51	91	0.3235568702220917	0.875
51	101	0.3004380762577057	0.9166666666666666
51	111	2.996676445007324	0.20833333333333334
51	121	0.4663587510585785	0.875
51	131	0.1096549704670906	1.0
51	141	0.35623693466186523	0.875
51	151	0.5105507969856262	0.875
51	161	0.3504661023616791	0.9166666666666666
51	171	0.3533008396625519	0.9583333333333334
51	181	0.20460283756256104	0.9583333333333334
51	191	0.2795376479625702	0.9583333333333334
51	201	0.23863619565963745	0.9583333333333334
51	211	0.45477816462516785	0.875
52	1	0.18527652323246002	0.9583333333333334
52	11	0.34735026955604553	0.9166666666666666
52	21	3.517592430114746	0.4166666666666667
52	31	0.2163209170103073	1.0
52	41	0.39647307991981506	0.875
52	51	0.20741470158100128	1.0
52	61	0.590665340423584	0.875
52	71	0.29639115929603577	0.9583333333333334
52	81	0.2924388647079468	0.875
52	91	0.17142461240291595	0.9583333333333334
52	101	0.33096691966056824	0.875
52	111	0.38661661744117737	0.9166666666666666
52	121	0.5384646654129028	0.7916666666666666
52	131	0.09842389076948166	1.0
52	141	0.20189212262630463	0.9166666666666666
52	151	0.6519783139228821	0.875
52	161	0.3476369082927704	0.9166666666666666
52	171	0.6063209176063538	0.7916666666666666
52	181	0.44542157649993896	0.875
52	191	0.34002482891082764	0.8333333333333334
52	201	0.1675066351890564	0.9166666666666666
52	211	0.5507445931434631	0.7916666666666666
53	1	0.45273974537849426	0.7916666666666666
53	11	0.6873375773429871	0.875
53	21	0.2261834591627121	0.9166666666666666
53	31	0.48096010088920593	0.7916666666666666
53	41	0.38139501214027405	0.9166666666666666
53	51	0.5105213522911072	0.8333333333333334
53	61	0.1837579607963562	0.9166666666666666
53	71	0.533970057964325	0.8333333333333334
53	81	3.6718571186065674	0.125
53	91	0.22658948600292206	0.9583333333333334
53	101	0.5193390250205994	0.9166666666666666
53	111	0.3865197002887726	0.8333333333333334
53	121	2.7667951583862305	0.2916666666666667
53	131	0.16951483488082886	0.9166666666666666
53	141	3.3871028423309326	0.3333333333333333
53	151	0.44717249274253845	0.7916666666666666
53	161	0.3120557963848114	0.9166666666666666
53	171	0.5852909088134766	0.7916666666666666
53	181	4.117305278778076	0.16666666666666666
53	191	0.36359313130378723	0.9166666666666666
53	201	0.6947677731513977	0.8333333333333334
53	211	0.6319863200187683	0.8333333333333334
54	1	0.421093612909317	0.9583333333333334
54	11	0.7734870910644531	0.7916666666666666
54	21	0.46591874957084656	0.875
54	31	0.1941022276878357	0.9583333333333334
54	41	0.3180290162563324	0.875
54	51	3.6598708629608154	0.16666666666666666
54	61	0.2645561695098877	0.9166666666666666
54	71	0.2788034677505493	0.9166666666666666
54	81	0.20947718620300293	0.9166666666666666
54	91	0.4169124662876129	0.875
54	101	0.3436852991580963	0.8333333333333334
54	111	0.25094181299209595	0.9166666666666666
54	121	0.38332223892211914	0.9166666666666666
54	131	0.20737266540527344	0.9583333333333334
54	141	2.943530797958374	0.25
54	151	0.5245344042778015	0.7916666666666666
54	161	0.2848452031612396	0.9166666666666666
54	171	0.3067244589328766	0.9166666666666666
54	181	0.39760875701904297	0.875
54	191	0.22660009562969208	0.9583333333333334
54	201	0.2909051775932312	0.9583333333333334
54	211	0.31403547525405884	0.875
55	1	0.23418526351451874	0.9583333333333334
55	11	4.1881422996521	0.08333333333333333
55	21	0.2773381769657135	0.9583333333333334
55	31	0.4036785066127777	0.9166666666666666
55	41	0.26505932211875916	0.9166666666666666
55	51	0.39511385560035706	0.8333333333333334
55	61	0.5570776462554932	0.8333333333333334
55	71	0.48320508003234863	0.875
55	81	0.6118816137313843	0.875
55	91	0.18736541271209717	0.9583333333333334
55	101	0.15632115304470062	0.9583333333333334
55	111	0.19768661260604858	0.9583333333333334
55	121	0.32175499200820923	0.9166666666666666
55	131	0.2683870792388916	0.875
55	141	0.680525541305542	0.7916666666666666
55	151	0.3198408782482147	0.8333333333333334
55	161	0.7681984901428223	0.75
55	171	0.1960882693529129	0.9166666666666666
55	181	0.7099065184593201	0.8333333333333334
55	191	0.1948005110025406	0.9583333333333334
55	201	0.20393531024456024	0.9583333333333334
55	211	0.3483549654483795	0.875
56	1	0.8752896189689636	0.625
56	11	0.25066494941711426	0.9583333333333334
56	21	0.3812352418899536	0.9166666666666666
56	31	0.2539360523223877	0.9583333333333334
56	41	0.25209012627601624	0.9166666666666666
56	51	0.23581266403198242	0.9583333333333334
56	61	0.7902224659919739	0.7916666666666666
56	71	0.375629186630249	0.875
56	81	0.3458724319934845	0.875
56	91	0.25363004207611084	0.9166666666666666
56	101	0.2066994160413742	0.9166666666666666
56	111	0.2040880173444748	0.9166666666666666
56	121	3.7790048122406006	0.16666666666666666
56	131	0.25224700570106506	0.9166666666666666
56	141	0.5467197299003601	0.8333333333333334
56	151	0.20006130635738373	0.9583333333333334
56	161	0.1958179920911789	1.0
56	171	0.3599250614643097	0.8333333333333334
56	181	0.3365619480609894	0.875
56	191	0.34704089164733887	0.875
56	201	2.8520352840423584	0.2916666666666667
56	211	0.5613025426864624	0.7916666666666666
57	1	0.29321715235710144	0.875
57	11	0.19934923946857452	0.9583333333333334
57	21	0.23106734454631805	0.9583333333333334
57	31	0.3227185606956482	0.8333333333333334
57	41	0.13255874812602997	0.9583333333333334
57	51	0.13588766753673553	1.0
57	61	0.4504830837249756	0.7916666666666666
57	71	0.3602346181869507	0.875
57	81	0.26794981956481934	0.875
57	91	0.21339166164398193	0.9166666666666666
57	101	0.22957248985767365	0.9166666666666666
57	111	0.14385855197906494	0.9583333333333334
57	121	0.6097779870033264	0.7916666666666666
57	131	0.18070143461227417	0.9166666666666666
57	141	0.3453685939311981	0.9166666666666666
57	151	0.20041881501674652	0.9166666666666666
57	161	0.39833009243011475	0.875
57	171	0.3953969478607178	0.875
57	181	0.3994688093662262	0.8333333333333334
57	191	0.21635253727436066	0.9166666666666666
57	201	0.6244730353355408	0.875
57	211	0.23869533836841583	0.9166666666666666
58	1	0.14890165627002716	0.9583333333333334
58	11	4.405200481414795	0.125
58	21	0.2516557276248932	0.9166666666666666
58	31	0.40756165981292725	0.875
58	41	0.2510516047477722	0.9166666666666666
58	51	0.6738143563270569	0.8333333333333334
58	61	0.6547312140464783	0.7916666666666666
58	71	0.549831211566925	0.875
58	81	0.29224613308906555	0.9583333333333334
58	91	0.3058907389640808	0.9583333333333334
58	101	0.2809792459011078	0.9166666666666666
58	111	0.4910195767879486	0.9166666666666666
58	121	0.26572319865226746	0.9583333333333334
58	131	0.19189302623271942	0.9583333333333334
58	141	0.20623815059661865	0.9166666666666666
58	151	0.20636844635009766	0.9583333333333334
58	161	0.15464076399803162	0.9583333333333334
58	171	0.25021693110466003	0.9166666666666666
58	181	0.3661292493343353	0.9166666666666666
58	191	0.3719916045665741	0.9166666666666666
58	201	0.14232505857944489	1.0
58	211	0.21265529096126556	0.9583333333333334
59	1	0.21504497528076172	0.9583333333333334
59	11	0.25380417704582214	0.9583333333333334
59	21	0.14995719492435455	0.9583333333333334
59	31	0.27131620049476624	0.9583333333333334
59	41	0.15298868715763092	0.9583333333333334
59	51	0.1568801999092102	0.9583333333333334
59	61	0.4681185483932495	0.875
59	71	0.20346218347549438	0.9166666666666666
59	81	0.12960587441921234	0.9583333333333334
59	91	0.2974793016910553	0.9166666666666666
59	101	0.32214006781578064	0.875
59	111	0.21717290580272675	0.9583333333333334
59	121	0.23162741959095	0.9583333333333334
59	131	0.08397907018661499	1.0
59	141	0.2272377461194992	0.875
59	151	0.4538745880126953	0.875
59	161	0.18628497421741486	1.0
59	171	0.18473537266254425	0.9583333333333334
59	181	0.2300509363412857	0.9583333333333334
59	191	0.6688693165779114	0.7916666666666666
59	201	0.19472521543502808	0.875
59	211	0.13943815231323242	0.9583333333333334
60	1	0.0632111057639122	1.0
60	11	0.24270488321781158	0.9583333333333334
60	21	0.42048898339271545	0.8333333333333334
60	31	0.24869529902935028	0.9583333333333334
60	41	3.8702144622802734	0.25
60	51	0.17039507627487183	0.875
60	61	0.13526669144630432	1.0
60	71	0.3196435570716858	0.9166666666666666
60	81	0.21880565583705902	0.9583333333333334
60	91	0.06385190784931183	1.0
60	101	0.274197518825531	0.9583333333333334
60	111	0.3611103594303131	0.8333333333333334
60	121	0.14262458682060242	0.9583333333333334
60	131	0.21631664037704468	0.9166666666666666
60	141	0.09754050523042679	1.0
60	151	0.2664678692817688	0.9166666666666666
60	161	0.1605490744113922	0.9166666666666666
60	171	0.044428687542676926	1.0
60	181	0.11298784613609314	0.9583333333333334
60	191	0.23449157178401947	0.9583333333333334
60	201	0.05812389776110649	1.0
60	211	3.7407009601593018	0.25
61	1	0.08716929703950882	0.9583333333333334
61	11	0.16527043282985687	0.9583333333333334
61	21	0.31298789381980896	0.9166666666666666
61	31	0.13909052312374115	1.0
61	41	0.17996619641780853	1.0
61	51	0.04083436727523804	1.0
61	61	0.13937914371490479	0.9583333333333334
61	71	0.2132432460784912	0.9583333333333334
61	81	0.2658034563064575	0.875
61	91	0.05032683536410332	1.0
61	101	0.1858142614364624	0.9166666666666666
61	111	0.32906219363212585	0.875
61	121	0.0627967119216919	1.0
61	131	0.0553138442337513	1.0
61	141	3.503838300704956	0.25
61	151	0.03825113922357559	1.0
61	161	0.1711205244064331	0.9166666666666666
61	171	0.11476082354784012	1.0
61	181	0.16062922775745392	0.9583333333333334
61	191	0.11793875694274902	0.9583333333333334
61	201	0.48181602358818054	0.875
61	211	2.5609450340270996	0.2916666666666667
62	1	0.0805036798119545	1.0
62	11	0.43340981006622314	0.9166666666666666
62	21	0.05364920571446419	1.0
62	31	0.07355955988168716	1.0
62	41	0.2249700278043747	0.875
62	51	0.1604485958814621	0.9583333333333334
62	61	0.18414801359176636	0.9583333333333334
62	71	0.06468192487955093	1.0
62	81	0.10144853591918945	1.0
62	91	0.3548572361469269	0.9583333333333334
62	101	0.30712607502937317	0.9166666666666666
62	111	0.12295307964086533	0.9583333333333334
62	121	0.2725030779838562	0.9166666666666666
62	131	0.1111634373664856	1.0
62	141	0.06080847606062889	1.0
62	151	0.09234508126974106	1.0
62	161	0.1460018903017044	0.9583333333333334
62	171	0.15668846666812897	0.9583333333333334
62	181	0.08549178391695023	1.0
62	191	0.09410830587148666	1.0
62	201	0.07717473804950714	1.0
62	211	0.10169892758131027	1.0
63	1	0.07556535303592682	0.9583333333333334
63	11	0.046280357986688614	1.0
63	21	0.07619952410459518	1.0
63	31	0.12632271647453308	0.9583333333333334
63	41	0.04998818412423134	1.0
63	51	0.22153396904468536	0.9583333333333334
63	61	0.15454773604869843	1.0
63	71	0.08930058032274246	1.0
63	81	0.15707500278949738	1.0
63	91	0.1057014986872673	1.0
63	101	0.03084397502243519	1.0
63	111	0.12425246089696884	0.9583333333333334
63	121	0.036001790314912796	1.0
63	131	0.3460014760494232	0.875
63	141	0.1741035133600235	0.9166666666666666
63	151	3.224332571029663	0.20833333333333334
63	161	0.2970578968524933	0.9583333333333334
63	171	0.197446808218956	0.875
63	181	0.05252234637737274	1.0
63	191	0.12025126814842224	0.9583333333333334
63	201	0.059419307857751846	1.0
63	211	0.21798360347747803	0.9166666666666666
64	1	0.1906408667564392	0.9583333333333334
64	11	0.2554048001766205	0.875
64	21	0.11154460906982422	0.9583333333333334
64	31	0.16214151680469513	0.9583333333333334
64	41	0.42581191658973694	0.9166666666666666
64	51	0.16764120757579803	0.9166666666666666
